shapeISO,state,aqi,date,shapeISO.1
MY-08,Perak,57.97,2021-02-01,null
MY-08,Perak,54.64,2021-03-01,null
MY-08,Perak,47.94,2021-04-01,null
MY-08,Perak,49.05,2021-05-01,null
MY-08,Perak,47.52,2021-06-01,null
MY-08,Perak,53.18,2021-07-01,null
MY-08,Perak,45.43,2021-08-01,null
MY-08,Perak,48.32,2021-09-01,null
MY-08,Perak,46.39,2021-10-01,null
MY-08,Perak,38.09,2021-11-01,null
MY-08,Perak,46.5,2021-12-01,null
MY-08,Perak,56.1,2022-01-01,null
MY-08,Perak,46.65,2022-02-01,null
MY-08,Perak,50.35,2022-03-01,null
MY-08,Perak,50.12,2022-04-01,null
MY-08,Perak,51.09,2022-05-01,null
MY-08,Perak,null,2015-07-01,null
MY-08,Perak,null,2015-08-01,null
MY-08,Perak,null,2015-09-01,null
MY-08,Perak,null,2015-10-01,null
MY-08,Perak,null,2015-11-01,null
MY-08,Perak,null,2015-12-01,null
MY-08,Perak,null,2016-01-01,null
MY-08,Perak,null,2016-02-01,null
MY-08,Perak,null,2016-03-01,null
MY-08,Perak,null,2016-04-01,null
MY-08,Perak,null,2016-05-01,null
MY-08,Perak,null,2016-06-01,null
MY-08,Perak,null,2016-07-01,null
MY-08,Perak,null,2016-08-01,null
MY-08,Perak,null,2016-09-01,null
MY-08,Perak,null,2016-10-01,null
MY-08,Perak,null,2016-11-01,null
MY-08,Perak,null,2016-12-01,null
MY-07,Pulau Pinang,35.86,2005-10-01,null
MY-07,Pulau Pinang,36.2,2005-11-01,null
MY-07,Pulau Pinang,36.85,2005-12-01,null
MY-07,Pulau Pinang,47.06,2006-01-01,null
MY-07,Pulau Pinang,42.32,2006-02-01,null
MY-07,Pulau Pinang,46.85,2006-03-01,null
MY-07,Pulau Pinang,40.82,2006-04-01,null
MY-07,Pulau Pinang,42.34,2006-05-01,null
MY-07,Pulau Pinang,43.57,2006-06-01,null
MY-07,Pulau Pinang,56.79,2006-07-01,null
MY-07,Pulau Pinang,45.5,2006-08-01,null
MY-07,Pulau Pinang,43.48,2006-09-01,null
MY-07,Pulau Pinang,50.31,2006-10-01,null
MY-07,Pulau Pinang,43.01,2006-11-01,null
MY-07,Pulau Pinang,42.95,2006-12-01,null
MY-07,Pulau Pinang,41.84,2007-01-01,null
MY-07,Pulau Pinang,46.45,2007-02-01,null
MY-07,Pulau Pinang,49.28,2007-03-01,null
MY-07,Pulau Pinang,43.43,2007-04-01,null
MY-07,Pulau Pinang,43.01,2007-05-01,null
MY-07,Pulau Pinang,42.91,2007-06-01,null
MY-07,Pulau Pinang,46.94,2007-07-01,null
MY-07,Pulau Pinang,46.33,2007-08-01,null
MY-07,Pulau Pinang,42.0,2007-09-01,null
MY-07,Pulau Pinang,38.19,2007-10-01,null
MY-07,Pulau Pinang,41.99,2007-11-01,null
MY-07,Pulau Pinang,37.28,2007-12-01,null
MY-07,Pulau Pinang,40.86,2008-01-01,null
MY-07,Pulau Pinang,46.54,2008-02-01,null
MY-07,Pulau Pinang,38.3,2008-03-01,null
MY-07,Pulau Pinang,37.92,2008-04-01,null
MY-07,Pulau Pinang,43.98,2008-05-01,null
MY-07,Pulau Pinang,41.41,2008-06-01,null
MY-07,Pulau Pinang,45.73,2008-07-01,null
MY-07,Pulau Pinang,51.54,2008-08-01,null
MY-07,Pulau Pinang,39.81,2008-09-01,null
MY-07,Pulau Pinang,33.97,2008-10-01,null
MY-07,Pulau Pinang,38.94,2008-11-01,null
MY-07,Pulau Pinang,36.65,2008-12-01,null
MY-07,Pulau Pinang,43.5,2009-01-01,null
MY-07,Pulau Pinang,51.04,2009-02-01,null
MY-07,Pulau Pinang,37.82,2009-03-01,null
MY-07,Pulau Pinang,33.74,2009-04-01,null
MY-07,Pulau Pinang,38.11,2009-05-01,null
MY-07,Pulau Pinang,48.21,2009-06-01,null
MY-07,Pulau Pinang,49.31,2009-07-01,null
MY-07,Pulau Pinang,33.61,2009-08-01,null
MY-07,Pulau Pinang,31.12,2009-09-01,null
MY-07,Pulau Pinang,34.55,2009-10-01,null
MY-07,Pulau Pinang,32.99,2009-11-01,null
MY-07,Pulau Pinang,35.77,2009-12-01,null
MY-07,Pulau Pinang,40.9,2010-01-01,null
MY-07,Pulau Pinang,39.27,2010-02-01,null
MY-07,Pulau Pinang,40.5,2010-03-01,null
MY-07,Pulau Pinang,40.84,2010-04-01,null
MY-07,Pulau Pinang,39.88,2010-05-01,null
MY-07,Pulau Pinang,40.24,2010-06-01,null
MY-07,Pulau Pinang,38.95,2010-07-01,null
MY-07,Pulau Pinang,42.35,2010-08-01,null
MY-07,Pulau Pinang,37.01,2010-09-01,null
MY-07,Pulau Pinang,37.7,2010-10-01,null
MY-07,Pulau Pinang,33.2,2010-11-01,null
MY-07,Pulau Pinang,36.05,2010-12-01,null
MY-07,Pulau Pinang,42.41,2011-01-01,null
MY-07,Pulau Pinang,46.93,2011-02-01,null
MY-07,Pulau Pinang,39.92,2011-03-01,null
MY-07,Pulau Pinang,40.16,2011-04-01,null
MY-07,Pulau Pinang,39.22,2011-05-01,null
MY-07,Pulau Pinang,47.18,2011-06-01,null
MY-07,Pulau Pinang,58.68,2011-07-01,null
MY-07,Pulau Pinang,46.03,2011-08-01,null
MY-07,Pulau Pinang,49.28,2011-09-01,null
MY-07,Pulau Pinang,37.1,2011-10-01,null
MY-07,Pulau Pinang,35.64,2011-11-01,null
MY-07,Pulau Pinang,33.9,2011-12-01,null
MY-07,Pulau Pinang,37.32,2012-01-01,null
MY-07,Pulau Pinang,41.51,2012-02-01,null
MY-07,Pulau Pinang,40.64,2012-03-01,null
MY-07,Pulau Pinang,33.25,2012-04-01,null
MY-07,Pulau Pinang,33.99,2012-05-01,null
MY-07,Pulau Pinang,59.76,2012-06-01,null
MY-07,Pulau Pinang,48.03,2012-07-01,null
MY-07,Pulau Pinang,50.73,2012-08-01,null
MY-07,Pulau Pinang,38.81,2012-09-01,null
MY-07,Pulau Pinang,33.48,2012-10-01,null
MY-07,Pulau Pinang,31.86,2012-11-01,null
MY-07,Pulau Pinang,38.02,2012-12-01,null
MY-07,Pulau Pinang,42.9,2013-01-01,null
MY-07,Pulau Pinang,40.3,2013-02-01,null
MY-07,Pulau Pinang,46.61,2013-03-01,null
MY-07,Pulau Pinang,42.75,2013-04-01,null
MY-07,Pulau Pinang,38.52,2013-05-01,null
MY-07,Pulau Pinang,57.3,2013-06-01,null
MY-07,Pulau Pinang,51.68,2013-07-01,null
MY-07,Pulau Pinang,46.58,2013-08-01,null
MY-07,Pulau Pinang,40.31,2013-09-01,null
MY-07,Pulau Pinang,35.15,2013-10-01,null
MY-07,Pulau Pinang,41.52,2013-11-01,null
MY-07,Pulau Pinang,37.11,2013-12-01,null
MY-07,Pulau Pinang,40.51,2014-01-01,null
MY-07,Pulau Pinang,54.09,2014-02-01,null
MY-07,Pulau Pinang,55.39,2014-03-01,null
MY-07,Pulau Pinang,36.01,2014-04-01,null
MY-07,Pulau Pinang,35.29,2014-05-01,null
MY-07,Pulau Pinang,53.13,2014-06-01,null
MY-07,Pulau Pinang,54.79,2014-07-01,null
MY-07,Pulau Pinang,40.23,2014-08-01,null
MY-07,Pulau Pinang,40.46,2014-09-01,null
MY-07,Pulau Pinang,46.91,2014-10-01,null
MY-07,Pulau Pinang,41.44,2014-11-01,null
MY-07,Pulau Pinang,38.62,2014-12-01,null
MY-07,Pulau Pinang,50.22,2015-01-01,null
MY-07,Pulau Pinang,51.8,2015-02-01,null
MY-07,Pulau Pinang,52.11,2015-03-01,null
MY-07,Pulau Pinang,47.44,2015-04-01,null
MY-07,Pulau Pinang,46.24,2015-05-01,null
MY-07,Pulau Pinang,43.1,2015-06-01,null
MY-07,Pulau Pinang,42.33,2017-01-01,null
MY-07,Pulau Pinang,43.99,2017-02-01,null
MY-07,Pulau Pinang,50.58,2017-03-01,null
MY-07,Pulau Pinang,35.98,2017-04-01,null
MY-07,Pulau Pinang,27.62,2017-05-01,null
MY-07,Pulau Pinang,28.51,2017-06-01,null
MY-07,Pulau Pinang,34.58,2017-07-01,null
MY-07,Pulau Pinang,26.68,2017-08-01,null
MY-07,Pulau Pinang,21.45,2017-09-01,null
MY-07,Pulau Pinang,22.94,2017-10-01,null
MY-07,Pulau Pinang,21.37,2017-11-01,null
MY-07,Pulau Pinang,27.03,2017-12-01,null
MY-07,Pulau Pinang,23.29,2018-01-01,null
MY-07,Pulau Pinang,32.73,2018-02-01,null
MY-07,Pulau Pinang,26.5,2018-03-01,null
MY-07,Pulau Pinang,25.93,2018-04-01,null
MY-07,Pulau Pinang,23.35,2018-05-01,null
MY-07,Pulau Pinang,28.84,2018-06-01,null
MY-07,Pulau Pinang,33.4,2018-07-01,null
MY-07,Pulau Pinang,49.79,2018-08-01,null
MY-07,Pulau Pinang,51.04,2018-09-01,null
MY-07,Pulau Pinang,47.02,2018-10-01,null
MY-07,Pulau Pinang,51.16,2018-11-01,null
MY-07,Pulau Pinang,48.26,2018-12-01,null
MY-07,Pulau Pinang,53.44,2019-01-01,null
MY-07,Pulau Pinang,56.5,2019-02-01,null
MY-07,Pulau Pinang,60.74,2019-03-01,null
MY-07,Pulau Pinang,55.51,2019-04-01,null
MY-07,Pulau Pinang,47.85,2019-05-01,null
MY-07,Pulau Pinang,52.46,2019-06-01,null
MY-07,Pulau Pinang,61.8,2019-07-01,null
MY-07,Pulau Pinang,62.77,2019-08-01,null
MY-07,Pulau Pinang,80.11,2019-09-01,null
MY-07,Pulau Pinang,46.92,2019-10-01,null
MY-07,Pulau Pinang,45.79,2019-11-01,null
MY-07,Pulau Pinang,52.02,2019-12-01,null
MY-07,Pulau Pinang,55.6,2020-01-01,null
MY-07,Pulau Pinang,52.6,2020-02-01,null
MY-07,Pulau Pinang,58.84,2020-03-01,null
MY-07,Pulau Pinang,45.81,2020-04-01,null
MY-07,Pulau Pinang,43.93,2020-05-01,null
MY-07,Pulau Pinang,53.54,2020-06-01,null
MY-07,Pulau Pinang,54.52,2020-07-01,null
MY-07,Pulau Pinang,64.46,2020-08-01,null
MY-07,Pulau Pinang,50.19,2020-09-01,null
MY-07,Pulau Pinang,45.5,2020-10-01,null
MY-07,Pulau Pinang,45.55,2020-11-01,null
MY-07,Pulau Pinang,47.51,2020-12-01,null
MY-07,Pulau Pinang,55.14,2021-01-01,null
MY-07,Pulau Pinang,61.59,2021-02-01,null
MY-07,Pulau Pinang,58.85,2021-03-01,null
MY-07,Pulau Pinang,47.57,2021-04-01,null
MY-07,Pulau Pinang,48.93,2021-05-01,null
MY-07,Pulau Pinang,51.38,2021-06-01,null
MY-07,Pulau Pinang,54.82,2021-07-01,null
MY-07,Pulau Pinang,44.5,2021-08-01,null
MY-07,Pulau Pinang,48.07,2021-09-01,null
MY-07,Pulau Pinang,48.7,2021-10-01,null
MY-07,Pulau Pinang,40.1,2021-11-01,null
MY-07,Pulau Pinang,49.93,2021-12-01,null
MY-07,Pulau Pinang,58.98,2022-01-01,null
MY-07,Pulau Pinang,51.95,2022-02-01,null
MY-07,Pulau Pinang,50.54,2022-03-01,null
MY-07,Pulau Pinang,52.28,2022-04-01,null
MY-07,Pulau Pinang,47.77,2022-05-01,null
MY-07,Pulau Pinang,null,2015-07-01,null
MY-07,Pulau Pinang,null,2015-08-01,null
MY-07,Pulau Pinang,null,2015-09-01,null
MY-07,Pulau Pinang,null,2015-10-01,null
MY-07,Pulau Pinang,null,2015-11-01,null
MY-07,Pulau Pinang,null,2015-12-01,null
MY-07,Pulau Pinang,null,2016-01-01,null
MY-07,Pulau Pinang,null,2016-02-01,null
MY-07,Pulau Pinang,null,2016-03-01,null
MY-07,Pulau Pinang,null,2016-04-01,null
MY-07,Pulau Pinang,null,2016-05-01,null
MY-07,Pulau Pinang,null,2016-06-01,null
MY-07,Pulau Pinang,null,2016-07-01,null
MY-07,Pulau Pinang,null,2016-08-01,null
MY-07,Pulau Pinang,null,2016-09-01,null
MY-07,Pulau Pinang,null,2016-10-01,null
MY-07,Pulau Pinang,null,2016-11-01,null
MY-07,Pulau Pinang,null,2016-12-01,null
MY-15,Wilayah Persekutuan,36.63,2005-10-01,null
MY-15,Wilayah Persekutuan,32.6,2005-11-01,null
MY-15,Wilayah Persekutuan,34.74,2005-12-01,null
MY-15,Wilayah Persekutuan,38.26,2006-01-01,null
MY-15,Wilayah Persekutuan,35.03,2006-02-01,null
MY-15,Wilayah Persekutuan,45.42,2006-03-01,null
MY-15,Wilayah Persekutuan,40.57,2006-04-01,null
MY-15,Wilayah Persekutuan,39.89,2006-05-01,null
MY-15,Wilayah Persekutuan,40.49,2006-06-01,null
MY-15,Wilayah Persekutuan,49.82,2006-07-01,null
MY-15,Wilayah Persekutuan,54.18,2006-08-01,null
MY-15,Wilayah Persekutuan,48.71,2006-09-01,null
MY-15,Wilayah Persekutuan,61.96,2006-10-01,null
MY-15,Wilayah Persekutuan,38.08,2006-11-01,null
MY-15,Wilayah Persekutuan,35.1,2006-12-01,null
MY-15,Wilayah Persekutuan,36.24,2007-01-01,null
MY-15,Wilayah Persekutuan,39.07,2007-02-01,null
MY-15,Wilayah Persekutuan,45.4,2007-03-01,null
MY-15,Wilayah Persekutuan,38.63,2007-04-01,null
MY-15,Wilayah Persekutuan,38.35,2007-05-01,null
MY-15,Wilayah Persekutuan,39.12,2007-06-01,null
MY-15,Wilayah Persekutuan,41.72,2007-07-01,null
MY-15,Wilayah Persekutuan,42.42,2007-08-01,null
MY-15,Wilayah Persekutuan,41.86,2007-09-01,null
MY-15,Wilayah Persekutuan,37.92,2007-10-01,null
MY-15,Wilayah Persekutuan,37.01,2007-11-01,null
MY-15,Wilayah Persekutuan,33.11,2007-12-01,null
MY-15,Wilayah Persekutuan,36.38,2008-01-01,null
MY-15,Wilayah Persekutuan,43.85,2008-02-01,null
MY-15,Wilayah Persekutuan,35.33,2008-03-01,null
MY-15,Wilayah Persekutuan,39.27,2008-04-01,null
MY-15,Wilayah Persekutuan,45.8,2008-05-01,null
MY-15,Wilayah Persekutuan,41.24,2008-06-01,null
MY-15,Wilayah Persekutuan,38.49,2008-07-01,null
MY-15,Wilayah Persekutuan,43.53,2008-08-01,null
MY-15,Wilayah Persekutuan,38.92,2008-09-01,null
MY-15,Wilayah Persekutuan,33.86,2008-10-01,null
MY-15,Wilayah Persekutuan,34.81,2008-11-01,null
MY-15,Wilayah Persekutuan,37.61,2008-12-01,null
MY-15,Wilayah Persekutuan,38.89,2009-01-01,null
MY-15,Wilayah Persekutuan,48.56,2009-02-01,null
MY-15,Wilayah Persekutuan,41.97,2009-03-01,null
MY-15,Wilayah Persekutuan,41.29,2009-04-01,null
MY-15,Wilayah Persekutuan,45.09,2009-05-01,null
MY-15,Wilayah Persekutuan,54.46,2009-06-01,null
MY-15,Wilayah Persekutuan,55.3,2009-07-01,null
MY-15,Wilayah Persekutuan,49.51,2009-08-01,null
MY-15,Wilayah Persekutuan,45.5,2009-09-01,null
MY-15,Wilayah Persekutuan,40.6,2009-10-01,null
MY-15,Wilayah Persekutuan,32.05,2009-11-01,null
MY-15,Wilayah Persekutuan,33.43,2009-12-01,null
MY-15,Wilayah Persekutuan,37.55,2010-01-01,null
MY-15,Wilayah Persekutuan,46.61,2010-02-01,null
MY-15,Wilayah Persekutuan,47.24,2010-03-01,null
MY-15,Wilayah Persekutuan,43.08,2010-04-01,null
MY-15,Wilayah Persekutuan,44.24,2010-05-01,null
MY-15,Wilayah Persekutuan,44.74,2010-06-01,null
MY-15,Wilayah Persekutuan,43.78,2010-07-01,null
MY-15,Wilayah Persekutuan,43.2,2010-08-01,null
MY-15,Wilayah Persekutuan,43.04,2010-09-01,null
MY-15,Wilayah Persekutuan,44.44,2010-10-01,null
MY-15,Wilayah Persekutuan,38.33,2010-11-01,null
MY-15,Wilayah Persekutuan,35.78,2010-12-01,null
MY-15,Wilayah Persekutuan,38.47,2011-01-01,null
MY-15,Wilayah Persekutuan,48.53,2011-02-01,null
MY-15,Wilayah Persekutuan,41.84,2011-03-01,null
MY-15,Wilayah Persekutuan,45.54,2011-04-01,null
MY-15,Wilayah Persekutuan,42.28,2011-05-01,null
MY-15,Wilayah Persekutuan,48.54,2011-06-01,null
MY-15,Wilayah Persekutuan,53.18,2011-07-01,null
MY-15,Wilayah Persekutuan,46.9,2011-08-01,null
MY-15,Wilayah Persekutuan,50.32,2011-09-01,null
MY-15,Wilayah Persekutuan,38.98,2011-10-01,null
MY-15,Wilayah Persekutuan,33.8,2011-11-01,null
MY-15,Wilayah Persekutuan,36.9,2011-12-01,null
MY-15,Wilayah Persekutuan,38.33,2012-01-01,null
MY-15,Wilayah Persekutuan,38.88,2012-02-01,null
MY-15,Wilayah Persekutuan,42.74,2012-03-01,null
MY-15,Wilayah Persekutuan,41.5,2012-04-01,null
MY-15,Wilayah Persekutuan,42.56,2012-05-01,null
MY-15,Wilayah Persekutuan,55.09,2012-06-01,null
MY-15,Wilayah Persekutuan,43.04,2012-07-01,null
MY-15,Wilayah Persekutuan,51.94,2012-08-01,null
MY-15,Wilayah Persekutuan,50.52,2012-09-01,null
MY-15,Wilayah Persekutuan,42.18,2012-10-01,null
MY-15,Wilayah Persekutuan,36.04,2012-11-01,null
MY-15,Wilayah Persekutuan,38.2,2012-12-01,null
MY-15,Wilayah Persekutuan,43.2,2013-01-01,null
MY-15,Wilayah Persekutuan,38.46,2013-02-01,null
MY-15,Wilayah Persekutuan,44.66,2013-03-01,null
MY-15,Wilayah Persekutuan,41.07,2013-04-01,null
MY-15,Wilayah Persekutuan,39.6,2013-05-01,null
MY-15,Wilayah Persekutuan,73.76,2013-06-01,null
MY-15,Wilayah Persekutuan,47.88,2013-07-01,null
MY-15,Wilayah Persekutuan,45.5,2013-08-01,null
MY-15,Wilayah Persekutuan,40.22,2013-09-01,null
MY-15,Wilayah Persekutuan,36.58,2013-10-01,null
MY-15,Wilayah Persekutuan,33.53,2013-11-01,null
MY-15,Wilayah Persekutuan,30.66,2013-12-01,null
MY-15,Wilayah Persekutuan,33.84,2014-01-01,null
MY-15,Wilayah Persekutuan,46.4,2014-02-01,null
MY-15,Wilayah Persekutuan,59.84,2014-03-01,null
MY-15,Wilayah Persekutuan,41.34,2014-04-01,null
MY-15,Wilayah Persekutuan,35.31,2014-05-01,null
MY-15,Wilayah Persekutuan,47.12,2014-06-01,null
MY-15,Wilayah Persekutuan,52.36,2014-07-01,null
MY-15,Wilayah Persekutuan,36.72,2014-08-01,null
MY-15,Wilayah Persekutuan,48.7,2014-09-01,null
MY-15,Wilayah Persekutuan,49.05,2014-10-01,null
MY-15,Wilayah Persekutuan,35.08,2014-11-01,null
MY-15,Wilayah Persekutuan,39.23,2014-12-01,null
MY-15,Wilayah Persekutuan,42.11,2015-01-01,null
MY-15,Wilayah Persekutuan,42.28,2015-02-01,null
MY-15,Wilayah Persekutuan,49.86,2015-03-01,null
MY-15,Wilayah Persekutuan,44.29,2015-04-01,null
MY-15,Wilayah Persekutuan,44.71,2015-05-01,null
MY-15,Wilayah Persekutuan,45.86,2015-06-01,null
MY-15,Wilayah Persekutuan,41.73,2017-01-01,null
MY-15,Wilayah Persekutuan,42.01,2017-02-01,null
MY-15,Wilayah Persekutuan,44.95,2017-03-01,null
MY-15,Wilayah Persekutuan,37.63,2017-04-01,null
MY-15,Wilayah Persekutuan,30.44,2017-05-01,null
MY-15,Wilayah Persekutuan,33.21,2017-06-01,null
MY-15,Wilayah Persekutuan,30.91,2017-07-01,null
MY-15,Wilayah Persekutuan,29.38,2017-08-01,null
MY-15,Wilayah Persekutuan,27.11,2017-09-01,null
MY-15,Wilayah Persekutuan,29.32,2017-10-01,null
MY-15,Wilayah Persekutuan,25.35,2017-11-01,null
MY-15,Wilayah Persekutuan,26.0,2017-12-01,null
MY-15,Wilayah Persekutuan,25.18,2018-01-01,null
MY-15,Wilayah Persekutuan,28.16,2018-02-01,null
MY-15,Wilayah Persekutuan,27.83,2018-03-01,null
MY-15,Wilayah Persekutuan,29.35,2018-04-01,null
MY-15,Wilayah Persekutuan,27.81,2018-05-01,null
MY-15,Wilayah Persekutuan,30.06,2018-06-01,null
MY-15,Wilayah Persekutuan,32.28,2018-07-01,null
MY-15,Wilayah Persekutuan,50.14,2018-08-01,null
MY-15,Wilayah Persekutuan,58.32,2018-09-01,null
MY-15,Wilayah Persekutuan,54.41,2018-10-01,null
MY-15,Wilayah Persekutuan,48.85,2018-11-01,null
MY-15,Wilayah Persekutuan,48.1,2018-12-01,null
MY-15,Wilayah Persekutuan,48.5,2019-01-01,null
MY-15,Wilayah Persekutuan,55.4,2019-02-01,null
MY-15,Wilayah Persekutuan,62.22,2019-03-01,null
MY-15,Wilayah Persekutuan,58.28,2019-04-01,null
MY-15,Wilayah Persekutuan,54.36,2019-05-01,null
MY-15,Wilayah Persekutuan,50.74,2019-06-01,null
MY-15,Wilayah Persekutuan,58.44,2019-07-01,null
MY-15,Wilayah Persekutuan,68.83,2019-08-01,null
MY-15,Wilayah Persekutuan,99.59,2019-09-01,null
MY-15,Wilayah Persekutuan,55.77,2019-10-01,null
MY-15,Wilayah Persekutuan,55.7,2019-11-01,null
MY-15,Wilayah Persekutuan,50.05,2019-12-01,null
MY-15,Wilayah Persekutuan,51.15,2020-01-01,null
MY-15,Wilayah Persekutuan,50.38,2020-02-01,null
MY-15,Wilayah Persekutuan,54.66,2020-03-01,null
MY-15,Wilayah Persekutuan,49.51,2020-04-01,null
MY-15,Wilayah Persekutuan,50.1,2020-05-01,null
MY-15,Wilayah Persekutuan,51.35,2020-06-01,null
MY-15,Wilayah Persekutuan,50.6,2020-07-01,null
MY-15,Wilayah Persekutuan,55.34,2020-08-01,null
MY-15,Wilayah Persekutuan,47.92,2020-09-01,null
MY-15,Wilayah Persekutuan,52.32,2020-10-01,null
MY-15,Wilayah Persekutuan,48.73,2020-11-01,null
MY-15,Wilayah Persekutuan,48.06,2020-12-01,null
MY-15,Wilayah Persekutuan,45.16,2021-01-01,null
MY-15,Wilayah Persekutuan,55.03,2021-02-01,null
MY-15,Wilayah Persekutuan,54.38,2021-03-01,null
MY-15,Wilayah Persekutuan,54.97,2021-04-01,null
MY-15,Wilayah Persekutuan,53.78,2021-05-01,null
MY-15,Wilayah Persekutuan,53.6,2021-06-01,null
MY-15,Wilayah Persekutuan,53.71,2021-07-01,null
MY-15,Wilayah Persekutuan,50.11,2021-08-01,null
MY-15,Wilayah Persekutuan,51.26,2021-09-01,null
MY-15,Wilayah Persekutuan,52.8,2021-10-01,null
MY-15,Wilayah Persekutuan,48.96,2021-11-01,null
MY-15,Wilayah Persekutuan,48.82,2021-12-01,null
MY-15,Wilayah Persekutuan,53.59,2022-01-01,null
MY-15,Wilayah Persekutuan,46.6,2022-02-01,null
MY-15,Wilayah Persekutuan,48.22,2022-03-01,null
MY-15,Wilayah Persekutuan,51.57,2022-04-01,null
MY-15,Wilayah Persekutuan,52.62,2022-05-01,null
MY-15,Wilayah Persekutuan,null,2015-07-01,null
MY-15,Wilayah Persekutuan,null,2015-08-01,null
MY-15,Wilayah Persekutuan,null,2015-09-01,null
MY-15,Wilayah Persekutuan,null,2015-10-01,null
MY-15,Wilayah Persekutuan,null,2015-11-01,null
MY-15,Wilayah Persekutuan,null,2015-12-01,null
MY-15,Wilayah Persekutuan,null,2016-01-01,null
MY-15,Wilayah Persekutuan,null,2016-02-01,null
MY-15,Wilayah Persekutuan,null,2016-03-01,null
MY-15,Wilayah Persekutuan,null,2016-04-01,null
MY-15,Wilayah Persekutuan,null,2016-05-01,null
MY-15,Wilayah Persekutuan,null,2016-06-01,null
MY-15,Wilayah Persekutuan,null,2016-07-01,null
MY-15,Wilayah Persekutuan,null,2016-08-01,null
MY-15,Wilayah Persekutuan,null,2016-09-01,null
MY-15,Wilayah Persekutuan,null,2016-10-01,null
MY-15,Wilayah Persekutuan,null,2016-11-01,null
MY-15,Wilayah Persekutuan,null,2016-12-01,null
MY-15,Wilayah Persekutuan,36.63,2005-10-01,null
MY-15,Wilayah Persekutuan,32.6,2005-11-01,null
MY-15,Wilayah Persekutuan,34.74,2005-12-01,null
MY-15,Wilayah Persekutuan,38.26,2006-01-01,null
MY-15,Wilayah Persekutuan,35.03,2006-02-01,null
MY-15,Wilayah Persekutuan,45.42,2006-03-01,null
MY-15,Wilayah Persekutuan,40.57,2006-04-01,null
MY-15,Wilayah Persekutuan,39.89,2006-05-01,null
MY-15,Wilayah Persekutuan,40.49,2006-06-01,null
MY-15,Wilayah Persekutuan,49.82,2006-07-01,null
MY-15,Wilayah Persekutuan,54.18,2006-08-01,null
MY-15,Wilayah Persekutuan,48.71,2006-09-01,null
MY-15,Wilayah Persekutuan,61.96,2006-10-01,null
MY-15,Wilayah Persekutuan,38.08,2006-11-01,null
MY-15,Wilayah Persekutuan,35.1,2006-12-01,null
MY-15,Wilayah Persekutuan,36.24,2007-01-01,null
MY-15,Wilayah Persekutuan,39.07,2007-02-01,null
MY-15,Wilayah Persekutuan,45.4,2007-03-01,null
MY-15,Wilayah Persekutuan,38.63,2007-04-01,null
MY-15,Wilayah Persekutuan,38.35,2007-05-01,null
MY-15,Wilayah Persekutuan,39.12,2007-06-01,null
MY-15,Wilayah Persekutuan,41.72,2007-07-01,null
MY-15,Wilayah Persekutuan,42.42,2007-08-01,null
MY-15,Wilayah Persekutuan,41.86,2007-09-01,null
MY-15,Wilayah Persekutuan,37.92,2007-10-01,null
MY-15,Wilayah Persekutuan,37.01,2007-11-01,null
MY-15,Wilayah Persekutuan,33.11,2007-12-01,null
MY-15,Wilayah Persekutuan,36.38,2008-01-01,null
MY-15,Wilayah Persekutuan,43.85,2008-02-01,null
MY-15,Wilayah Persekutuan,35.33,2008-03-01,null
MY-15,Wilayah Persekutuan,39.27,2008-04-01,null
MY-15,Wilayah Persekutuan,45.8,2008-05-01,null
MY-15,Wilayah Persekutuan,41.24,2008-06-01,null
MY-15,Wilayah Persekutuan,38.49,2008-07-01,null
MY-15,Wilayah Persekutuan,43.53,2008-08-01,null
MY-15,Wilayah Persekutuan,38.92,2008-09-01,null
MY-15,Wilayah Persekutuan,33.86,2008-10-01,null
MY-15,Wilayah Persekutuan,34.81,2008-11-01,null
MY-15,Wilayah Persekutuan,37.61,2008-12-01,null
MY-15,Wilayah Persekutuan,38.89,2009-01-01,null
MY-15,Wilayah Persekutuan,48.56,2009-02-01,null
MY-15,Wilayah Persekutuan,41.97,2009-03-01,null
MY-15,Wilayah Persekutuan,41.29,2009-04-01,null
MY-15,Wilayah Persekutuan,45.09,2009-05-01,null
MY-15,Wilayah Persekutuan,54.46,2009-06-01,null
MY-15,Wilayah Persekutuan,55.3,2009-07-01,null
MY-15,Wilayah Persekutuan,49.51,2009-08-01,null
MY-15,Wilayah Persekutuan,45.5,2009-09-01,null
MY-15,Wilayah Persekutuan,40.6,2009-10-01,null
MY-15,Wilayah Persekutuan,32.05,2009-11-01,null
MY-15,Wilayah Persekutuan,33.43,2009-12-01,null
MY-15,Wilayah Persekutuan,37.55,2010-01-01,null
MY-15,Wilayah Persekutuan,46.61,2010-02-01,null
MY-15,Wilayah Persekutuan,47.24,2010-03-01,null
MY-15,Wilayah Persekutuan,43.08,2010-04-01,null
MY-15,Wilayah Persekutuan,44.24,2010-05-01,null
MY-15,Wilayah Persekutuan,44.74,2010-06-01,null
MY-15,Wilayah Persekutuan,43.78,2010-07-01,null
MY-15,Wilayah Persekutuan,43.2,2010-08-01,null
MY-15,Wilayah Persekutuan,43.04,2010-09-01,null
MY-15,Wilayah Persekutuan,44.44,2010-10-01,null
MY-15,Wilayah Persekutuan,38.33,2010-11-01,null
MY-15,Wilayah Persekutuan,35.78,2010-12-01,null
MY-15,Wilayah Persekutuan,38.47,2011-01-01,null
