date,station,aqi,lat,lon,state,country
2005-11-01,Sungai Petani,40.2,5.65,100.48,Kedah,Malaysia
2005-12-01,Sungai Petani,37.52,5.65,100.48,Kedah,Malaysia
2006-01-01,Sungai Petani,47.48,5.65,100.48,Kedah,Malaysia
2006-02-01,Sungai Petani,42.21,5.65,100.48,Kedah,Malaysia
2006-03-01,Sungai Petani,50.89,5.65,100.48,Kedah,Malaysia
2006-04-01,Sungai Petani,48.83,5.65,100.48,Kedah,Malaysia
2006-05-01,Sungai Petani,45.97,5.65,100.48,Kedah,Malaysia
2006-06-01,Sungai Petani,46.63,5.65,100.48,Kedah,Malaysia
2006-07-01,Sungai Petani,59.52,5.65,100.48,Kedah,Malaysia
2006-08-01,Sungai Petani,47.65,5.65,100.48,Kedah,Malaysia
2006-09-01,Sungai Petani,41.37,5.65,100.48,Kedah,Malaysia
2006-10-01,Sungai Petani,45.35,5.65,100.48,Kedah,Malaysia
2006-11-01,Sungai Petani,37.97,5.65,100.48,Kedah,Malaysia
2006-12-01,Sungai Petani,42.63,5.65,100.48,Kedah,Malaysia
2007-01-01,Sungai Petani,47.65,5.65,100.48,Kedah,Malaysia
2007-02-01,Sungai Petani,48.09,5.65,100.48,Kedah,Malaysia
2007-03-01,Sungai Petani,49.98,5.65,100.48,Kedah,Malaysia
2007-04-01,Sungai Petani,45.28,5.65,100.48,Kedah,Malaysia
2007-05-01,Sungai Petani,48.0,5.65,100.48,Kedah,Malaysia
2007-06-01,Sungai Petani,42.2,5.65,100.48,Kedah,Malaysia
2007-07-01,Sungai Petani,50.48,5.65,100.48,Kedah,Malaysia
2007-08-01,Sungai Petani,47.32,5.65,100.48,Kedah,Malaysia
2007-09-01,Sungai Petani,44.22,5.65,100.48,Kedah,Malaysia
2007-10-01,Sungai Petani,38.37,5.65,100.48,Kedah,Malaysia
2007-11-01,Sungai Petani,41.9,5.65,100.48,Kedah,Malaysia
2007-12-01,Sungai Petani,36.21,5.65,100.48,Kedah,Malaysia
2008-01-01,Sungai Petani,41.53,5.65,100.48,Kedah,Malaysia
2008-02-01,Sungai Petani,44.17,5.65,100.48,Kedah,Malaysia
2008-03-01,Sungai Petani,40.32,5.65,100.48,Kedah,Malaysia
2008-04-01,Sungai Petani,38.0,5.65,100.48,Kedah,Malaysia
2008-05-01,Sungai Petani,43.55,5.65,100.48,Kedah,Malaysia
2008-06-01,Sungai Petani,44.85,5.65,100.48,Kedah,Malaysia
2008-07-01,Sungai Petani,50.39,5.65,100.48,Kedah,Malaysia
2008-08-01,Sungai Petani,55.42,5.65,100.48,Kedah,Malaysia
2008-09-01,Sungai Petani,43.52,5.65,100.48,Kedah,Malaysia
2008-10-01,Sungai Petani,37.32,5.65,100.48,Kedah,Malaysia
2008-11-01,Sungai Petani,38.31,5.65,100.48,Kedah,Malaysia
2008-12-01,Sungai Petani,34.48,5.65,100.48,Kedah,Malaysia
2009-01-01,Sungai Petani,41.78,5.65,100.48,Kedah,Malaysia
2009-02-01,Sungai Petani,52.06,5.65,100.48,Kedah,Malaysia
2009-03-01,Sungai Petani,36.68,5.65,100.48,Kedah,Malaysia
2009-04-01,Sungai Petani,37.64,5.65,100.48,Kedah,Malaysia
2009-05-01,Sungai Petani,36.0,5.65,100.48,Kedah,Malaysia
2009-06-01,Sungai Petani,48.52,5.65,100.48,Kedah,Malaysia
2009-07-01,Sungai Petani,52.41,5.65,100.48,Kedah,Malaysia
2009-08-01,Sungai Petani,35.07,5.65,100.48,Kedah,Malaysia
2009-09-01,Sungai Petani,33.31,5.65,100.48,Kedah,Malaysia
2009-10-01,Sungai Petani,32.49,5.65,100.48,Kedah,Malaysia
2009-11-01,Sungai Petani,30.85,5.65,100.48,Kedah,Malaysia
2009-12-01,Sungai Petani,33.8,5.65,100.48,Kedah,Malaysia
2010-01-01,Sungai Petani,41.32,5.65,100.48,Kedah,Malaysia
2010-02-01,Sungai Petani,40.58,5.65,100.48,Kedah,Malaysia
2010-03-01,Sungai Petani,41.12,5.65,100.48,Kedah,Malaysia
2010-04-01,Sungai Petani,40.87,5.65,100.48,Kedah,Malaysia
2010-05-01,Sungai Petani,44.46,5.65,100.48,Kedah,Malaysia
2010-06-01,Sungai Petani,42.09,5.65,100.48,Kedah,Malaysia
2010-07-01,Sungai Petani,41.44,5.65,100.48,Kedah,Malaysia
2010-08-01,Sungai Petani,48.27,5.65,100.48,Kedah,Malaysia
2010-09-01,Sungai Petani,36.05,5.65,100.48,Kedah,Malaysia
2010-10-01,Sungai Petani,42.4,5.65,100.48,Kedah,Malaysia
2010-11-01,Sungai Petani,35.18,5.65,100.48,Kedah,Malaysia
2010-12-01,Sungai Petani,40.41,5.65,100.48,Kedah,Malaysia
2011-01-01,Sungai Petani,44.88,5.65,100.48,Kedah,Malaysia
2011-02-01,Sungai Petani,49.29,5.65,100.48,Kedah,Malaysia
2011-03-01,Sungai Petani,41.4,5.65,100.48,Kedah,Malaysia
2011-04-01,Sungai Petani,48.22,5.65,100.48,Kedah,Malaysia
2011-05-01,Sungai Petani,43.03,5.65,100.48,Kedah,Malaysia
2011-06-01,Sungai Petani,46.95,5.65,100.48,Kedah,Malaysia
2011-07-01,Sungai Petani,59.23,5.65,100.48,Kedah,Malaysia
2011-08-01,Sungai Petani,49.58,5.65,100.48,Kedah,Malaysia
2011-09-01,Sungai Petani,48.69,5.65,100.48,Kedah,Malaysia
2011-10-01,Sungai Petani,38.67,5.65,100.48,Kedah,Malaysia
2011-11-01,Sungai Petani,36.3,5.65,100.48,Kedah,Malaysia
2011-12-01,Sungai Petani,34.04,5.65,100.48,Kedah,Malaysia
2012-01-01,Sungai Petani,37.51,5.65,100.48,Kedah,Malaysia
2012-02-01,Sungai Petani,42.73,5.65,100.48,Kedah,Malaysia
2012-03-01,Sungai Petani,48.69,5.65,100.48,Kedah,Malaysia
2012-04-01,Sungai Petani,37.28,5.65,100.48,Kedah,Malaysia
2012-05-01,Sungai Petani,39.27,5.65,100.48,Kedah,Malaysia
2012-06-01,Sungai Petani,62.1,5.65,100.48,Kedah,Malaysia
2012-07-01,Sungai Petani,51.13,5.65,100.48,Kedah,Malaysia
2012-08-01,Sungai Petani,56.75,5.65,100.48,Kedah,Malaysia
2012-09-01,Sungai Petani,43.13,5.65,100.48,Kedah,Malaysia
2012-10-01,Sungai Petani,39.08,5.65,100.48,Kedah,Malaysia
2012-11-01,Sungai Petani,36.07,5.65,100.48,Kedah,Malaysia
2012-12-01,Sungai Petani,37.63,5.65,100.48,Kedah,Malaysia
2013-01-01,Sungai Petani,45.89,5.65,100.48,Kedah,Malaysia
2013-02-01,Sungai Petani,43.62,5.65,100.48,Kedah,Malaysia
2013-03-01,Sungai Petani,51.06,5.65,100.48,Kedah,Malaysia
2013-04-01,Sungai Petani,47.81,5.65,100.48,Kedah,Malaysia
2013-05-01,Sungai Petani,44.77,5.65,100.48,Kedah,Malaysia
2013-06-01,Sungai Petani,56.41,5.65,100.48,Kedah,Malaysia
2013-07-01,Sungai Petani,54.48,5.65,100.48,Kedah,Malaysia
2013-08-01,Sungai Petani,47.8,5.65,100.48,Kedah,Malaysia
2013-09-01,Sungai Petani,46.67,5.65,100.48,Kedah,Malaysia
2013-10-01,Sungai Petani,47.27,5.65,100.48,Kedah,Malaysia
2013-11-01,Sungai Petani,49.55,5.65,100.48,Kedah,Malaysia
2013-12-01,Sungai Petani,50.72,5.65,100.48,Kedah,Malaysia
2014-01-01,Sungai Petani,57.2,5.65,100.48,Kedah,Malaysia
2014-02-01,Sungai Petani,64.66,5.65,100.48,Kedah,Malaysia
2014-03-01,Sungai Petani,61.61,5.65,100.48,Kedah,Malaysia
2014-04-01,Sungai Petani,47.91,5.65,100.48,Kedah,Malaysia
2014-05-01,Sungai Petani,48.76,5.65,100.48,Kedah,Malaysia
2014-06-01,Sungai Petani,64.94,5.65,100.48,Kedah,Malaysia
2014-07-01,Sungai Petani,64.78,5.65,100.48,Kedah,Malaysia
2014-08-01,Sungai Petani,54.48,5.65,100.48,Kedah,Malaysia
2014-09-01,Sungai Petani,53.02,5.65,100.48,Kedah,Malaysia
2014-10-01,Sungai Petani,56.18,5.65,100.48,Kedah,Malaysia
2014-11-01,Sungai Petani,55.17,5.65,100.48,Kedah,Malaysia
2014-12-01,Sungai Petani,53.82,5.65,100.48,Kedah,Malaysia
2015-01-01,Sungai Petani,59.93,5.65,100.48,Kedah,Malaysia
2015-02-01,Sungai Petani,60.96,5.65,100.48,Kedah,Malaysia
2015-03-01,Sungai Petani,59.74,5.65,100.48,Kedah,Malaysia
2015-04-01,Sungai Petani,56.81,5.65,100.48,Kedah,Malaysia
2015-05-01,Sungai Petani,57.4,5.65,100.48,Kedah,Malaysia
2015-06-01,Sungai Petani,51.91,5.65,100.48,Kedah,Malaysia
2017-01-01,Sungai Petani,59.58,5.65,100.48,Kedah,Malaysia
2017-02-01,Sungai Petani,61.51,5.65,100.48,Kedah,Malaysia
2017-03-01,Sungai Petani,63.59,5.65,100.48,Kedah,Malaysia
2017-04-01,Sungai Petani,37.41,5.65,100.48,Kedah,Malaysia
2017-05-01,Sungai Petani,25.88,5.65,100.48,Kedah,Malaysia
2017-06-01,Sungai Petani,26.42,5.65,100.48,Kedah,Malaysia
2017-07-01,Sungai Petani,33.98,5.65,100.48,Kedah,Malaysia
2017-08-01,Sungai Petani,22.56,5.65,100.48,Kedah,Malaysia
2017-09-01,Sungai Petani,19.14,5.65,100.48,Kedah,Malaysia
2017-10-01,Sungai Petani,21.81,5.65,100.48,Kedah,Malaysia
2017-11-01,Sungai Petani,18.23,5.65,100.48,Kedah,Malaysia
2017-12-01,Sungai Petani,24.31,5.65,100.48,Kedah,Malaysia
2018-01-01,Sungai Petani,19.89,5.65,100.48,Kedah,Malaysia
2018-02-01,Sungai Petani,31.16,5.65,100.48,Kedah,Malaysia
2018-03-01,Sungai Petani,28.59,5.65,100.48,Kedah,Malaysia
2018-04-01,Sungai Petani,27.31,5.65,100.48,Kedah,Malaysia
2018-05-01,Sungai Petani,21.3,5.65,100.48,Kedah,Malaysia
2018-06-01,Sungai Petani,27.33,5.65,100.48,Kedah,Malaysia
2018-07-01,Sungai Petani,29.17,5.65,100.48,Kedah,Malaysia
2018-08-01,Sungai Petani,45.28,5.65,100.48,Kedah,Malaysia
2018-09-01,Sungai Petani,48.82,5.65,100.48,Kedah,Malaysia
2018-10-01,Sungai Petani,46.5,5.65,100.48,Kedah,Malaysia
2018-11-01,Sungai Petani,50.85,5.65,100.48,Kedah,Malaysia
2018-12-01,Sungai Petani,50.56,5.65,100.48,Kedah,Malaysia
2019-01-01,Sungai Petani,50.02,5.65,100.48,Kedah,Malaysia
2019-02-01,Sungai Petani,53.89,5.65,100.48,Kedah,Malaysia
2019-03-01,Sungai Petani,58.82,5.65,100.48,Kedah,Malaysia
2019-04-01,Sungai Petani,53.12,5.65,100.48,Kedah,Malaysia
2019-05-01,Sungai Petani,45.51,5.65,100.48,Kedah,Malaysia
2019-06-01,Sungai Petani,56.18,5.65,100.48,Kedah,Malaysia
2019-07-01,Sungai Petani,62.34,5.65,100.48,Kedah,Malaysia
2019-08-01,Sungai Petani,61.53,5.65,100.48,Kedah,Malaysia
2019-09-01,Sungai Petani,75.21,5.65,100.48,Kedah,Malaysia
2019-10-01,Sungai Petani,46.09,5.65,100.48,Kedah,Malaysia
2019-11-01,Sungai Petani,47.02,5.65,100.48,Kedah,Malaysia
2019-12-01,Sungai Petani,50.1,5.65,100.48,Kedah,Malaysia
2020-01-01,Sungai Petani,52.76,5.65,100.48,Kedah,Malaysia
2020-02-01,Sungai Petani,49.28,5.65,100.48,Kedah,Malaysia
2020-03-01,Sungai Petani,57.49,5.65,100.48,Kedah,Malaysia
2020-04-01,Sungai Petani,43.06,5.65,100.48,Kedah,Malaysia
2020-05-01,Sungai Petani,41.16,5.65,100.48,Kedah,Malaysia
2020-06-01,Sungai Petani,52.82,5.65,100.48,Kedah,Malaysia
2020-07-01,Sungai Petani,52.56,5.65,100.48,Kedah,Malaysia
2020-08-01,Sungai Petani,61.4,5.65,100.48,Kedah,Malaysia
2020-09-01,Sungai Petani,45.04,5.65,100.48,Kedah,Malaysia
2020-10-01,Sungai Petani,35.95,5.65,100.48,Kedah,Malaysia
2020-11-01,Sungai Petani,33.67,5.65,100.48,Kedah,Malaysia
2020-12-01,Sungai Petani,35.99,5.65,100.48,Kedah,Malaysia
2021-01-01,Sungai Petani,50.16,5.65,100.48,Kedah,Malaysia
2021-02-01,Sungai Petani,59.1,5.65,100.48,Kedah,Malaysia
2021-03-01,Sungai Petani,55.05,5.65,100.48,Kedah,Malaysia
2021-04-01,Sungai Petani,46.54,5.65,100.48,Kedah,Malaysia
2021-05-01,Sungai Petani,52.07,5.65,100.48,Kedah,Malaysia
2021-06-01,Sungai Petani,51.81,5.65,100.48,Kedah,Malaysia
2021-07-01,Sungai Petani,54.34,5.65,100.48,Kedah,Malaysia
2021-08-01,Sungai Petani,46.98,5.65,100.48,Kedah,Malaysia
2021-09-01,Sungai Petani,53.23,5.65,100.48,Kedah,Malaysia
2021-10-01,Sungai Petani,46.33,5.65,100.48,Kedah,Malaysia
2021-11-01,Sungai Petani,36.97,5.65,100.48,Kedah,Malaysia
2021-12-01,Sungai Petani,47.37,5.65,100.48,Kedah,Malaysia
2022-01-01,Sungai Petani,57.06,5.65,100.48,Kedah,Malaysia
2022-02-01,Sungai Petani,49.04,5.65,100.48,Kedah,Malaysia
2022-03-01,Sungai Petani,49.85,5.65,100.48,Kedah,Malaysia
2022-04-01,Sungai Petani,53.01,5.65,100.48,Kedah,Malaysia
2022-05-01,Sungai Petani,55.63,5.65,100.48,Kedah,Malaysia
2005-10-01,Taiping,40.87,4.89885,100.679106,Perak,Malaysia
2005-11-01,Taiping,34.83,4.89885,100.679106,Perak,Malaysia
2005-12-01,Taiping,39.32,4.89885,100.679106,Perak,Malaysia
2006-01-01,Taiping,47.1,4.89885,100.679106,Perak,Malaysia
2006-02-01,Taiping,47.15,4.89885,100.679106,Perak,Malaysia
2006-03-01,Taiping,48.19,4.89885,100.679106,Perak,Malaysia
2006-04-01,Taiping,42.1,4.89885,100.679106,Perak,Malaysia
2006-05-01,Taiping,41.58,4.89885,100.679106,Perak,Malaysia
2006-06-01,Taiping,40.5,4.89885,100.679106,Perak,Malaysia
2006-07-01,Taiping,56.16,4.89885,100.679106,Perak,Malaysia
2006-08-01,Taiping,51.67,4.89885,100.679106,Perak,Malaysia
2006-09-01,Taiping,39.72,4.89885,100.679106,Perak,Malaysia
2006-10-01,Taiping,47.31,4.89885,100.679106,Perak,Malaysia
2006-11-01,Taiping,40.87,4.89885,100.679106,Perak,Malaysia
2006-12-01,Taiping,48.71,4.89885,100.679106,Perak,Malaysia
2007-01-01,Taiping,48.18,4.89885,100.679106,Perak,Malaysia
2007-02-01,Taiping,55.73,4.89885,100.679106,Perak,Malaysia
2007-03-01,Taiping,50.88,4.89885,100.679106,Perak,Malaysia
2007-04-01,Taiping,47.5,4.89885,100.679106,Perak,Malaysia
2007-05-01,Taiping,46.81,4.89885,100.679106,Perak,Malaysia
2007-06-01,Taiping,43.81,4.89885,100.679106,Perak,Malaysia
2007-07-01,Taiping,53.04,4.89885,100.679106,Perak,Malaysia
2007-08-01,Taiping,44.63,4.89885,100.679106,Perak,Malaysia
2007-09-01,Taiping,43.4,4.89885,100.679106,Perak,Malaysia
2007-10-01,Taiping,39.19,4.89885,100.679106,Perak,Malaysia
2007-11-01,Taiping,44.34,4.89885,100.679106,Perak,Malaysia
2007-12-01,Taiping,46.81,4.89885,100.679106,Perak,Malaysia
2008-01-01,Taiping,48.29,4.89885,100.679106,Perak,Malaysia
2008-02-01,Taiping,55.66,4.89885,100.679106,Perak,Malaysia
2008-03-01,Taiping,46.0,4.89885,100.679106,Perak,Malaysia
2008-04-01,Taiping,45.41,4.89885,100.679106,Perak,Malaysia
2008-05-01,Taiping,53.93,4.89885,100.679106,Perak,Malaysia
2008-06-01,Taiping,50.58,4.89885,100.679106,Perak,Malaysia
2008-07-01,Taiping,50.24,4.89885,100.679106,Perak,Malaysia
2008-08-01,Taiping,60.1,4.89885,100.679106,Perak,Malaysia
2008-09-01,Taiping,49.74,4.89885,100.679106,Perak,Malaysia
2008-10-01,Taiping,41.25,4.89885,100.679106,Perak,Malaysia
2008-11-01,Taiping,46.3,4.89885,100.679106,Perak,Malaysia
2008-12-01,Taiping,46.96,4.89885,100.679106,Perak,Malaysia
2009-01-01,Taiping,47.23,4.89885,100.679106,Perak,Malaysia
2009-02-01,Taiping,52.72,4.89885,100.679106,Perak,Malaysia
2009-03-01,Taiping,45.4,4.89885,100.679106,Perak,Malaysia
2009-04-01,Taiping,40.43,4.89885,100.679106,Perak,Malaysia
2009-05-01,Taiping,43.05,4.89885,100.679106,Perak,Malaysia
2009-06-01,Taiping,59.84,4.89885,100.679106,Perak,Malaysia
2009-07-01,Taiping,55.97,4.89885,100.679106,Perak,Malaysia
2009-08-01,Taiping,41.11,4.89885,100.679106,Perak,Malaysia
2009-09-01,Taiping,43.2,4.89885,100.679106,Perak,Malaysia
2009-10-01,Taiping,39.5,4.89885,100.679106,Perak,Malaysia
2009-11-01,Taiping,38.24,4.89885,100.679106,Perak,Malaysia
2009-12-01,Taiping,42.09,4.89885,100.679106,Perak,Malaysia
2010-01-01,Taiping,48.12,4.89885,100.679106,Perak,Malaysia
2010-02-01,Taiping,45.2,4.89885,100.679106,Perak,Malaysia
2010-03-01,Taiping,43.16,4.89885,100.679106,Perak,Malaysia
2010-04-01,Taiping,38.97,4.89885,100.679106,Perak,Malaysia
2010-05-01,Taiping,39.79,4.89885,100.679106,Perak,Malaysia
2010-06-01,Taiping,35.43,4.89885,100.679106,Perak,Malaysia
2010-07-01,Taiping,39.82,4.89885,100.679106,Perak,Malaysia
2010-08-01,Taiping,45.88,4.89885,100.679106,Perak,Malaysia
2010-09-01,Taiping,34.57,4.89885,100.679106,Perak,Malaysia
2010-10-01,Taiping,36.85,4.89885,100.679106,Perak,Malaysia
2010-11-01,Taiping,34.07,4.89885,100.679106,Perak,Malaysia
2010-12-01,Taiping,30.33,4.89885,100.679106,Perak,Malaysia
2011-01-01,Taiping,39.35,4.89885,100.679106,Perak,Malaysia
2011-02-01,Taiping,45.01,4.89885,100.679106,Perak,Malaysia
2011-03-01,Taiping,37.92,4.89885,100.679106,Perak,Malaysia
2011-04-01,Taiping,43.58,4.89885,100.679106,Perak,Malaysia
2011-05-01,Taiping,38.89,4.89885,100.679106,Perak,Malaysia
2011-06-01,Taiping,44.89,4.89885,100.679106,Perak,Malaysia
2011-07-01,Taiping,59.18,4.89885,100.679106,Perak,Malaysia
2011-08-01,Taiping,41.01,4.89885,100.679106,Perak,Malaysia
2011-09-01,Taiping,41.88,4.89885,100.679106,Perak,Malaysia
2011-10-01,Taiping,28.53,4.89885,100.679106,Perak,Malaysia
2011-11-01,Taiping,29.53,4.89885,100.679106,Perak,Malaysia
2011-12-01,Taiping,31.41,4.89885,100.679106,Perak,Malaysia
2012-01-01,Taiping,32.16,4.89885,100.679106,Perak,Malaysia
2012-02-01,Taiping,46.21,4.89885,100.679106,Perak,Malaysia
2012-03-01,Taiping,39.97,4.89885,100.679106,Perak,Malaysia
2012-04-01,Taiping,37.03,4.89885,100.679106,Perak,Malaysia
2012-05-01,Taiping,37.07,4.89885,100.679106,Perak,Malaysia
2012-06-01,Taiping,57.49,4.89885,100.679106,Perak,Malaysia
2012-07-01,Taiping,45.98,4.89885,100.679106,Perak,Malaysia
2012-08-01,Taiping,55.88,4.89885,100.679106,Perak,Malaysia
2012-09-01,Taiping,37.56,4.89885,100.679106,Perak,Malaysia
2012-10-01,Taiping,31.02,4.89885,100.679106,Perak,Malaysia
2012-11-01,Taiping,26.25,4.89885,100.679106,Perak,Malaysia
2012-12-01,Taiping,29.68,4.89885,100.679106,Perak,Malaysia
2013-01-01,Taiping,37.88,4.89885,100.679106,Perak,Malaysia
2013-02-01,Taiping,31.42,4.89885,100.679106,Perak,Malaysia
2013-03-01,Taiping,37.66,4.89885,100.679106,Perak,Malaysia
2013-04-01,Taiping,37.96,4.89885,100.679106,Perak,Malaysia
2013-05-01,Taiping,28.3,4.89885,100.679106,Perak,Malaysia
2013-06-01,Taiping,49.23,4.89885,100.679106,Perak,Malaysia
2013-07-01,Taiping,43.45,4.89885,100.679106,Perak,Malaysia
2013-08-01,Taiping,41.81,4.89885,100.679106,Perak,Malaysia
2013-09-01,Taiping,30.0,4.89885,100.679106,Perak,Malaysia
2013-10-01,Taiping,25.53,4.89885,100.679106,Perak,Malaysia
2013-11-01,Taiping,27.78,4.89885,100.679106,Perak,Malaysia
2013-12-01,Taiping,27.64,4.89885,100.679106,Perak,Malaysia
2014-01-01,Taiping,36.5,4.89885,100.679106,Perak,Malaysia
2014-02-01,Taiping,56.21,4.89885,100.679106,Perak,Malaysia
2014-03-01,Taiping,55.35,4.89885,100.679106,Perak,Malaysia
2014-04-01,Taiping,29.89,4.89885,100.679106,Perak,Malaysia
2014-05-01,Taiping,25.86,4.89885,100.679106,Perak,Malaysia
2014-06-01,Taiping,48.4,4.89885,100.679106,Perak,Malaysia
2014-07-01,Taiping,65.93,4.89885,100.679106,Perak,Malaysia
2014-08-01,Taiping,47.02,4.89885,100.679106,Perak,Malaysia
2014-09-01,Taiping,48.16,4.89885,100.679106,Perak,Malaysia
2014-10-01,Taiping,48.74,4.89885,100.679106,Perak,Malaysia
2014-11-01,Taiping,42.53,4.89885,100.679106,Perak,Malaysia
2014-12-01,Taiping,38.78,4.89885,100.679106,Perak,Malaysia
2015-01-01,Taiping,49.6,4.89885,100.679106,Perak,Malaysia
2015-02-01,Taiping,52.89,4.89885,100.679106,Perak,Malaysia
2015-03-01,Taiping,51.03,4.89885,100.679106,Perak,Malaysia
2015-04-01,Taiping,39.91,4.89885,100.679106,Perak,Malaysia
2015-05-01,Taiping,41.91,4.89885,100.679106,Perak,Malaysia
2015-06-01,Taiping,37.2,4.89885,100.679106,Perak,Malaysia
2017-01-01,Taiping,55.68,4.89885,100.679106,Perak,Malaysia
2017-02-01,Taiping,56.35,4.89885,100.679106,Perak,Malaysia
2017-03-01,Taiping,56.42,4.89885,100.679106,Perak,Malaysia
2017-04-01,Taiping,38.66,4.89885,100.679106,Perak,Malaysia
2017-05-01,Taiping,33.12,4.89885,100.679106,Perak,Malaysia
2017-06-01,Taiping,33.87,4.89885,100.679106,Perak,Malaysia
2017-07-01,Taiping,40.73,4.89885,100.679106,Perak,Malaysia
2017-08-01,Taiping,31.88,4.89885,100.679106,Perak,Malaysia
2017-09-01,Taiping,25.9,4.89885,100.679106,Perak,Malaysia
2017-10-01,Taiping,28.22,4.89885,100.679106,Perak,Malaysia
2017-11-01,Taiping,23.09,4.89885,100.679106,Perak,Malaysia
2017-12-01,Taiping,23.08,4.89885,100.679106,Perak,Malaysia
2018-01-01,Taiping,25.5,4.89885,100.679106,Perak,Malaysia
2018-02-01,Taiping,40.95,4.89885,100.679106,Perak,Malaysia
2018-03-01,Taiping,33.72,4.89885,100.679106,Perak,Malaysia
2018-04-01,Taiping,34.07,4.89885,100.679106,Perak,Malaysia
2018-05-01,Taiping,29.78,4.89885,100.679106,Perak,Malaysia
2018-06-01,Taiping,36.83,4.89885,100.679106,Perak,Malaysia
2018-07-01,Taiping,37.67,4.89885,100.679106,Perak,Malaysia
2018-08-01,Taiping,55.17,4.89885,100.679106,Perak,Malaysia
2018-09-01,Taiping,49.08,4.89885,100.679106,Perak,Malaysia
2018-10-01,Taiping,44.92,4.89885,100.679106,Perak,Malaysia
2018-11-01,Taiping,43.95,4.89885,100.679106,Perak,Malaysia
2018-12-01,Taiping,48.08,4.89885,100.679106,Perak,Malaysia
2019-01-01,Taiping,54.21,4.89885,100.679106,Perak,Malaysia
2019-02-01,Taiping,55.24,4.89885,100.679106,Perak,Malaysia
2019-03-01,Taiping,58.65,4.89885,100.679106,Perak,Malaysia
2019-04-01,Taiping,51.5,4.89885,100.679106,Perak,Malaysia
2019-05-01,Taiping,43.4,4.89885,100.679106,Perak,Malaysia
2019-06-01,Taiping,55.84,4.89885,100.679106,Perak,Malaysia
2019-07-01,Taiping,62.55,4.89885,100.679106,Perak,Malaysia
2019-08-01,Taiping,60.52,4.89885,100.679106,Perak,Malaysia
2019-09-01,Taiping,80.04,4.89885,100.679106,Perak,Malaysia
2019-10-01,Taiping,43.22,4.89885,100.679106,Perak,Malaysia
2019-11-01,Taiping,42.9,4.89885,100.679106,Perak,Malaysia
2019-12-01,Taiping,50.21,4.89885,100.679106,Perak,Malaysia
2020-01-01,Taiping,55.86,4.89885,100.679106,Perak,Malaysia
2020-02-01,Taiping,52.56,4.89885,100.679106,Perak,Malaysia
2020-03-01,Taiping,58.73,4.89885,100.679106,Perak,Malaysia
2020-04-01,Taiping,43.5,4.89885,100.679106,Perak,Malaysia
2020-05-01,Taiping,39.94,4.89885,100.679106,Perak,Malaysia
2020-06-01,Taiping,53.74,4.89885,100.679106,Perak,Malaysia
2020-07-01,Taiping,51.83,4.89885,100.679106,Perak,Malaysia
2020-08-01,Taiping,62.84,4.89885,100.679106,Perak,Malaysia
2020-09-01,Taiping,49.75,4.89885,100.679106,Perak,Malaysia
2020-10-01,Taiping,44.3,4.89885,100.679106,Perak,Malaysia
2020-11-01,Taiping,35.83,4.89885,100.679106,Perak,Malaysia
2020-12-01,Taiping,41.91,4.89885,100.679106,Perak,Malaysia
2021-01-01,Taiping,45.4,4.89885,100.679106,Perak,Malaysia
2021-02-01,Taiping,61.34,4.89885,100.679106,Perak,Malaysia
2021-03-01,Taiping,57.01,4.89885,100.679106,Perak,Malaysia
2021-04-01,Taiping,45.15,4.89885,100.679106,Perak,Malaysia
2021-05-01,Taiping,48.05,4.89885,100.679106,Perak,Malaysia
2021-06-01,Taiping,48.12,4.89885,100.679106,Perak,Malaysia
2021-07-01,Taiping,55.52,4.89885,100.679106,Perak,Malaysia
2021-08-01,Taiping,45.27,4.89885,100.679106,Perak,Malaysia
2021-09-01,Taiping,49.96,4.89885,100.679106,Perak,Malaysia
2021-10-01,Taiping,41.79,4.89885,100.679106,Perak,Malaysia
2021-11-01,Taiping,33.42,4.89885,100.679106,Perak,Malaysia
2021-12-01,Taiping,46.66,4.89885,100.679106,Perak,Malaysia
2022-01-01,Taiping,57.19,4.89885,100.679106,Perak,Malaysia
2022-02-01,Taiping,43.07,4.89885,100.679106,Perak,Malaysia
2022-03-01,Taiping,46.17,4.89885,100.679106,Perak,Malaysia
2022-04-01,Taiping,46.85,4.89885,100.679106,Perak,Malaysia
2022-05-01,Taiping,49.15,4.89885,100.679106,Perak,Malaysia
2005-10-01,Tanah Merah,34.66,5.811172,102.1345,Kelantan,Malaysia
2005-11-01,Tanah Merah,35.23,5.811172,102.1345,Kelantan,Malaysia
2005-12-01,Tanah Merah,33.6,5.811172,102.1345,Kelantan,Malaysia
2006-01-01,Tanah Merah,38.82,5.811172,102.1345,Kelantan,Malaysia
2006-02-01,Tanah Merah,33.55,5.811172,102.1345,Kelantan,Malaysia
2006-03-01,Tanah Merah,40.18,5.811172,102.1345,Kelantan,Malaysia
2006-04-01,Tanah Merah,35.9,5.811172,102.1345,Kelantan,Malaysia
2006-05-01,Tanah Merah,31.5,5.811172,102.1345,Kelantan,Malaysia
2006-06-01,Tanah Merah,30.4,5.811172,102.1345,Kelantan,Malaysia
2006-07-01,Tanah Merah,34.82,5.811172,102.1345,Kelantan,Malaysia
2006-08-01,Tanah Merah,37.5,5.811172,102.1345,Kelantan,Malaysia
2006-09-01,Tanah Merah,43.08,5.811172,102.1345,Kelantan,Malaysia
2006-10-01,Tanah Merah,52.6,5.811172,102.1345,Kelantan,Malaysia
